E09000009,Ealing,57,South Asian language: Tamil,5552
E09000009,Ealing,58,South Asian language: Malayalam,542
E09000009,Ealing,59,South Asian language: Sinhala,285
E09000009,Ealing,60,South Asian language: Nepalese,2442
E09000009,Ealing,61,South Asian language: Any other South Asian language,1141
E09000009,Ealing,62,East Asian language: Mandarin Chinese,312
E09000009,Ealing,63,East Asian language: Cantonese Chinese,527
E09000009,Ealing,64,East Asian language: All other Chinese,896
E09000009,Ealing,65,East Asian language: Japanese,2755
E09000009,Ealing,66,East Asian language: Korean,100
E09000009,Ealing,67,East Asian language: Vietnamese,84
E09000009,Ealing,68,East Asian language: Thai,228
E09000009,Ealing,69,East Asian language: Malay,104
E09000009,Ealing,70,East Asian language: Tagalog or Filipino,828
E09000009,Ealing,71,East Asian language: Any other East Asian language,163
E09000009,Ealing,72,Oceanic or Australian language,7
E09000009,Ealing,75,Caribbean Creole: Any other Caribbean Creole,16
E09000009,Ealing,76,African language: Amharic,301
E09000009,Ealing,77,African language: Tigrinya,296
E09000009,Ealing,78,African language: Somali,3391
E09000009,Ealing,79,African language: Krio,5
E09000009,Ealing,80,African language: Akan,74
E09000009,Ealing,81,African language: Yoruba,46
E09000009,Ealing,82,African language: Igbo,41
E09000009,Ealing,83,African language: Swahili or Kiswahili,122
E09000009,Ealing,84,African language: Luganda,13
E09000009,Ealing,85,African language: Lingala,41
E09000009,Ealing,86,African language: Shona,27
E09000009,Ealing,87,African language: Afrikaans,68
E09000009,Ealing,88,African language: Any other Nigerian language,23
E09000009,Ealing,89,African language: Any other West African language,47
E09000009,Ealing,90,African language: Any other African language,136
E09000009,Ealing,91,Sign language: British Sign Language,157
E09000009,Ealing,92,Sign language: Any other sign language,5
E09000009,Ealing,93,Sign language: Any sign communication system,15
E09000009,Ealing,94,Other language,88
E09000010,Enfield,1,English (English or Welsh in Wales),242839
E09000010,Enfield,2,Welsh or Cymraeg (in England only),18
E09000010,Enfield,3,Other UK language: Gaelic (Irish),8
E09000010,Enfield,4,Other UK language: Gaelic (Scottish),1
E09000010,Enfield,6,Other UK language: Gaelic (Not otherwise specified),2
E09000010,Enfield,7,Other UK language: Cornish,2
E09000010,Enfield,8,Other UK language: Scots,2
E09000010,Enfield,10,Other UK language: Romany English,61
E09000010,Enfield,12,French,1133
E09000010,Enfield,13,Portuguese,2056
E09000010,Enfield,14,Spanish,2108
E09000010,Enfield,15,Other European language (EU): Italian,1914
E09000010,Enfield,16,Other European language (EU): German,156
E09000010,Enfield,17,Other European language (EU): Polish,4804
E09000010,Enfield,18,Other European language (EU): Slovak,206
E09000010,Enfield,19,Other European language (EU): Czech,252
E09000010,Enfield,20,Other European language (EU): Romanian,5734
E09000010,Enfield,21,Other European language (EU): Lithuanian,466
E09000010,Enfield,22,Other European language (EU): Latvian,64
E09000010,Enfield,23,Other European language (EU): Hungarian,872
E09000010,Enfield,24,Other European language (EU): Bulgarian,5569
E09000010,Enfield,25,Other European language (EU): Greek,5116
E09000010,Enfield,26,Other European language (EU): Dutch,111
E09000010,Enfield,27,Other European language (EU): Swedish,63
E09000010,Enfield,28,Other European language (EU): Danish,25
E09000010,Enfield,29,Other European language (EU): Finnish,29
E09000010,Enfield,30,Other European language (EU): Estonian,7
E09000010,Enfield,31,Other European language (EU): Slovenian,5
E09000010,Enfield,32,Other European language (EU): Maltese,5
E09000010,Enfield,33,Other European language (EU): Any other European language (EU),24
E09000010,Enfield,34,Other European language (non EU): Albanian,3508
E09000010,Enfield,35,Other European language (non EU): Ukrainian,266
E09000010,Enfield,36,Other European language (non EU): Any other Eastern European language (non EU),2
E09000010,Enfield,37,Other European language (non EU): Northern European language (non EU),27
E09000010,Enfield,38,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",184
E09000010,Enfield,40,Other European language (non-national): Yiddish,2
E09000010,Enfield,41,Russian,515
E09000010,Enfield,42,Turkish,18765
E09000010,Enfield,43,Arabic,1242
E09000010,Enfield,44,West or Central Asian language: Hebrew,43
E09000010,Enfield,45,West or Central Asian language: Kurdish,2133
E09000010,Enfield,46,West or Central Asian language: Persian or Farsi,1527
E09000010,Enfield,47,West or Central Asian language: Pashto,258
E09000010,Enfield,48,West or Central Asian language: Any other West or Central Asian language,227
E09000010,Enfield,49,South Asian language: Urdu,640
E09000010,Enfield,50,South Asian language: Hindi,146
E09000010,Enfield,51,South Asian language: Panjabi,436
E09000010,Enfield,53,South Asian language: Bengali (with Sylheti and Chatgaya),2258
E09000010,Enfield,54,South Asian language: Gujarati,1636
E09000010,Enfield,55,South Asian language: Marathi,26
E09000010,Enfield,56,South Asian language: Telugu,40
E09000010,Enfield,57,South Asian language: Tamil,1221
E09000010,Enfield,58,South Asian language: Malayalam,191
E09000010,Enfield,59,South Asian language: Sinhala,237
E09000010,Enfield,60,South Asian language: Nepalese,61
E09000010,Enfield,61,South Asian language: Any other South Asian language,143
E09000010,Enfield,62,East Asian language: Mandarin Chinese,179
E09000010,Enfield,63,East Asian language: Cantonese Chinese,318
E09000010,Enfield,64,East Asian language: All other Chinese,582
E09000010,Enfield,65,East Asian language: Japanese,126
E09000010,Enfield,66,East Asian language: Korean,20
E09000010,Enfield,67,East Asian language: Vietnamese,261
E09000010,Enfield,68,East Asian language: Thai,89
E09000010,Enfield,69,East Asian language: Malay,16
E09000010,Enfield,70,East Asian language: Tagalog or Filipino,462
E09000010,Enfield,71,East Asian language: Any other East Asian language,69
E09000010,Enfield,72,Oceanic or Australian language,2
E09000010,Enfield,74,Caribbean Creole: English-based Caribbean Creole,3
E09000010,Enfield,75,Caribbean Creole: Any other Caribbean Creole,120
E09000010,Enfield,76,African language: Amharic,262
E09000010,Enfield,77,African language: Tigrinya,328
E09000010,Enfield,78,African language: Somali,2511
E09000010,Enfield,79,African language: Krio,18
E09000010,Enfield,80,African language: Akan,853
E09000010,Enfield,81,African language: Yoruba,105
E09000010,Enfield,82,African language: Igbo,389
E09000010,Enfield,83,African language: Swahili or Kiswahili,113
E09000010,Enfield,84,African language: Luganda,91
E09000010,Enfield,85,African language: Lingala,542
E09000010,Enfield,86,African language: Shona,46
E09000010,Enfield,87,African language: Afrikaans,7
E09000010,Enfield,88,African language: Any other Nigerian language,91
E09000010,Enfield,89,African language: Any other West African language,115
E09000010,Enfield,90,African language: Any other African language,136
E09000010,Enfield,91,Sign language: British Sign Language,193
E09000010,Enfield,92,Sign language: Any other sign language,11
E09000010,Enfield,93,Sign language: Any sign communication system,13
E09000010,Enfield,94,Other language,189
E09000011,Greenwich,1,English (English or Welsh in Wales),227031
E09000011,Greenwich,2,Welsh or Cymraeg (in England only),28
E09000011,Greenwich,3,Other UK language: Gaelic (Irish),6
E09000011,Greenwich,4,Other UK language: Gaelic (Scottish),1
E09000011,Greenwich,6,Other UK language: Gaelic (Not otherwise specified),2
E09000011,Greenwich,10,Other UK language: Romany English,23
E09000011,Greenwich,11,Other UK language: Irish Traveller Cant,2
E09000011,Greenwich,12,French,1887
E09000011,Greenwich,13,Portuguese,2540
E09000011,Greenwich,14,Spanish,2990
E09000011,Greenwich,15,Other European language (EU): Italian,2013
E09000011,Greenwich,16,Other European language (EU): German,442
E09000011,Greenwich,17,Other European language (EU): Polish,2245
E09000011,Greenwich,18,Other European language (EU): Slovak,204
E09000011,Greenwich,19,Other European language (EU): Czech,154
E09000011,Greenwich,20,Other European language (EU): Romanian,4629
E09000011,Greenwich,21,Other European language (EU): Lithuanian,1938
E09000011,Greenwich,22,Other European language (EU): Latvian,262
E09000011,Greenwich,23,Other European language (EU): Hungarian,694
E09000011,Greenwich,24,Other European language (EU): Bulgarian,1687
E09000011,Greenwich,25,Other European language (EU): Greek,806
E09000011,Greenwich,26,Other European language (EU): Dutch,189
E09000011,Greenwich,27,Other European language (EU): Swedish,158
E09000011,Greenwich,28,Other European language (EU): Danish,84
E09000011,Greenwich,29,Other European language (EU): Finnish,74
E09000011,Greenwich,30,Other European language (EU): Estonian,29
E09000011,Greenwich,31,Other European language (EU): Slovenian,30
E09000011,Greenwich,32,Other European language (EU): Maltese,13
E09000011,Greenwich,33,Other European language (EU): Any other European language (EU),74
E09000011,Greenwich,34,Other European language (non EU): Albanian,795
E09000011,Greenwich,35,Other European language (non EU): Ukrainian,427
E09000011,Greenwich,36,Other European language (non EU): Any other Eastern European language (non EU),7
E09000011,Greenwich,37,Other European language (non EU): Northern European language (non EU),60
E09000011,Greenwich,38,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",175
E09000011,Greenwich,39,Other European language (non-national): Any Romani language,1
E09000011,Greenwich,41,Russian,1724
E09000011,Greenwich,42,Turkish,1454
E09000011,Greenwich,43,Arabic,797
E09000011,Greenwich,44,West or Central Asian language: Hebrew,25
E09000011,Greenwich,45,West or Central Asian language: Kurdish,416
E09000011,Greenwich,46,West or Central Asian language: Persian or Farsi,342
E09000011,Greenwich,47,West or Central Asian language: Pashto,247
E09000011,Greenwich,48,West or Central Asian language: Any other West or Central Asian language,115
E09000011,Greenwich,49,South Asian language: Urdu,746
E09000011,Greenwich,50,South Asian language: Hindi,441
E09000011,Greenwich,51,South Asian language: Panjabi,1471
E09000011,Greenwich,52,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),10
E09000011,Greenwich,53,South Asian language: Bengali (with Sylheti and Chatgaya),713
E09000011,Greenwich,54,South Asian language: Gujarati,814
E09000011,Greenwich,55,South Asian language: Marathi,66
E09000011,Greenwich,56,South Asian language: Telugu,118
E09000011,Greenwich,57,South Asian language: Tamil,1305
E09000011,Greenwich,58,South Asian language: Malayalam,141
E09000011,Greenwich,59,South Asian language: Sinhala,84
E09000011,Greenwich,60,South Asian language: Nepalese,5854
E09000011,Greenwich,61,South Asian language: Any other South Asian language,142
E09000011,Greenwich,62,East Asian language: Mandarin Chinese,436
E09000011,Greenwich,63,East Asian language: Cantonese Chinese,793
E09000011,Greenwich,64,East Asian language: All other Chinese,1547
E09000011,Greenwich,65,East Asian language: Japanese,178
E09000011,Greenwich,66,East Asian language: Korean,103
E09000011,Greenwich,67,East Asian language: Vietnamese,976
E09000011,Greenwich,68,East Asian language: Thai,106
E09000011,Greenwich,69,East Asian language: Malay,75
E09000011,Greenwich,70,East Asian language: Tagalog or Filipino,346
E09000011,Greenwich,71,East Asian language: Any other East Asian language,133
E09000011,Greenwich,72,Oceanic or Australian language,10
E09000011,Greenwich,73,North or South American language,2
E09000011,Greenwich,75,Caribbean Creole: Any other Caribbean Creole,8
E09000011,Greenwich,76,African language: Amharic,122
E09000011,Greenwich,77,African language: Tigrinya,220
E09000011,Greenwich,78,African language: Somali,1063
E09000011,Greenwich,79,African language: Krio,37
E09000011,Greenwich,80,African language: Akan,252
E09000011,Greenwich,81,African language: Yoruba,703
E09000011,Greenwich,82,African language: Igbo,636
E09000011,Greenwich,83,African language: Swahili or Kiswahili,88
E09000011,Greenwich,84,African language: Luganda,72
E09000011,Greenwich,85,African language: Lingala,107
E09000011,Greenwich,86,African language: Shona,70
E09000011,Greenwich,87,African language: Afrikaans,72
E09000011,Greenwich,88,African language: Any other Nigerian language,153
E09000011,Greenwich,89,African language: Any other West African language,213
E09000011,Greenwich,90,African language: Any other African language,153
E09000011,Greenwich,91,Sign language: British Sign Language,127
E09000011,Greenwich,92,Sign language: Any other sign language,7
E09000011,Greenwich,93,Sign language: Any sign communication system,5
E09000011,Greenwich,94,Other language,59
E09000012,Hackney,1,English (English or Welsh in Wales),199667
E09000012,Hackney,2,Welsh or Cymraeg (in England only),39
E09000012,Hackney,3,Other UK language: Gaelic (Irish),23
E09000012,Hackney,4,Other UK language: Gaelic (Scottish),1
E09000012,Hackney,6,Other UK language: Gaelic (Not otherwise specified),5
E09000012,Hackney,8,Other UK language: Scots,2
E09000012,Hackney,10,Other UK language: Romany English,12
E09000012,Hackney,12,French,3315
E09000012,Hackney,13,Portuguese,3185
E09000012,Hackney,14,Spanish,4984
E09000012,Hackney,15,Other European language (EU): Italian,2961
E09000012,Hackney,16,Other European language (EU): German,1125
E09000012,Hackney,17,Other European language (EU): Polish,2276
E09000012,Hackney,18,Other European language (EU): Slovak,103
E09000012,Hackney,19,Other European language (EU): Czech,188
E09000012,Hackney,20,Other European language (EU): Romanian,779
E09000012,Hackney,21,Other European language (EU): Lithuanian,262
E09000012,Hackney,22,Other European language (EU): Latvian,73
E09000012,Hackney,23,Other European language (EU): Hungarian,309
E09000012,Hackney,24,Other European language (EU): Bulgarian,395
E09000012,Hackney,25,Other European language (EU): Greek,882
E09000012,Hackney,26,Other European language (EU): Dutch,369
E09000012,Hackney,27,Other European language (EU): Swedish,389
E09000012,Hackney,28,Other European language (EU): Danish,209
E09000012,Hackney,29,Other European language (EU): Finnish,98
E09000012,Hackney,30,Other European language (EU): Estonian,32
E09000012,Hackney,31,Other European language (EU): Slovenian,38
E09000012,Hackney,32,Other European language (EU): Maltese,22
E09000012,Hackney,33,Other European language (EU): Any other European language (EU),167
E09000012,Hackney,34,Other European language (non EU): Albanian,330
E09000012,Hackney,35,Other European language (non EU): Ukrainian,67
E09000012,Hackney,36,Other European language (non EU): Any other Eastern European language (non EU),7
E09000012,Hackney,37,Other European language (non EU): Northern European language (non EU),109
E09000012,Hackney,38,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",172
E09000012,Hackney,39,Other European language (non-national): Any Romani language,4
E09000012,Hackney,40,Other European language (non-national): Yiddish,3174
E09000012,Hackney,41,Russian,566
E09000012,Hackney,42,Turkish,8008
E09000012,Hackney,43,Arabic,1107
E09000012,Hackney,44,West or Central Asian language: Hebrew,791
E09000012,Hackney,45,West or Central Asian language: Kurdish,860
E09000012,Hackney,46,West or Central Asian language: Persian or Farsi,290
E09000012,Hackney,47,West or Central Asian language: Pashto,182
E09000012,Hackney,48,West or Central Asian language: Any other West or Central Asian language,112
E09000012,Hackney,49,South Asian language: Urdu,562
E09000012,Hackney,50,South Asian language: Hindi,140
E09000012,Hackney,51,South Asian language: Panjabi,545
E09000012,Hackney,52,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),3
E09000012,Hackney,53,South Asian language: Bengali (with Sylheti and Chatgaya),1935
E09000012,Hackney,54,South Asian language: Gujarati,1376
E09000012,Hackney,55,South Asian language: Marathi,15
E09000012,Hackney,56,South Asian language: Telugu,9
E09000012,Hackney,57,South Asian language: Tamil,80
E09000012,Hackney,58,South Asian language: Malayalam,27
E09000012,Hackney,59,South Asian language: Sinhala,10
E09000012,Hackney,60,South Asian language: Nepalese,18
E09000012,Hackney,61,South Asian language: Any other South Asian language,37
E09000012,Hackney,62,East Asian language: Mandarin Chinese,236
E09000012,Hackney,63,East Asian language: Cantonese Chinese,345
E09000012,Hackney,64,East Asian language: All other Chinese,730
E09000012,Hackney,65,East Asian language: Japanese,244
E09000012,Hackney,66,East Asian language: Korean,119
E09000012,Hackney,67,East Asian language: Vietnamese,833
E09000012,Hackney,68,East Asian language: Thai,67
E09000012,Hackney,69,East Asian language: Malay,26
E09000012,Hackney,70,East Asian language: Tagalog or Filipino,196
E09000012,Hackney,71,East Asian language: Any other East Asian language,77
E09000012,Hackney,72,Oceanic or Australian language,1
E09000012,Hackney,74,Caribbean Creole: English-based Caribbean Creole,2
E09000012,Hackney,75,Caribbean Creole: Any other Caribbean Creole,14
E09000012,Hackney,76,African language: Amharic,331
E09000012,Hackney,77,African language: Tigrinya,385
E09000012,Hackney,78,African language: Somali,774
E09000012,Hackney,79,African language: Krio,33
E09000012,Hackney,80,African language: Akan,543
E09000012,Hackney,81,African language: Yoruba,382
E09000012,Hackney,82,African language: Igbo,202
E09000012,Hackney,83,African language: Swahili or Kiswahili,133
E09000012,Hackney,84,African language: Luganda,45
E09000012,Hackney,85,African language: Lingala,311
E09000012,Hackney,86,African language: Shona,15
E09000012,Hackney,87,African language: Afrikaans,19
E09000012,Hackney,88,African language: Any other Nigerian language,81
E09000012,Hackney,89,African language: Any other West African language,241
E09000012,Hackney,90,African language: Any other African language,92
E09000012,Hackney,91,Sign language: British Sign Language,109
E09000012,Hackney,92,Sign language: Any other sign language,4
E09000012,Hackney,93,Sign language: Any sign communication system,15
E09000012,Hackney,94,Other language,140
E09000013,Hammersmith and Fulham,1,English (English or Welsh in Wales),139670
E09000013,Hammersmith and Fulham,2,Welsh or Cymraeg (in England only),48
E09000013,Hammersmith and Fulham,3,Other UK language: Gaelic (Irish),3
E09000013,Hammersmith and Fulham,4,Other UK language: Gaelic (Scottish),3
E09000013,Hammersmith and Fulham,6,Other UK language: Gaelic (Not otherwise specified),1
E09000013,Hammersmith and Fulham,8,Other UK language: Scots,3
E09000013,Hammersmith and Fulham,10,Other UK language: Romany English,7
E09000013,Hammersmith and Fulham,12,French,4462
E09000013,Hammersmith and Fulham,13,Portuguese,2375
E09000013,Hammersmith and Fulham,14,Spanish,4389
E09000013,Hammersmith and Fulham,15,Other European language (EU): Italian,4003
E09000013,Hammersmith and Fulham,16,Other European language (EU): German,779
E09000013,Hammersmith and Fulham,17,Other European language (EU): Polish,1558
E09000013,Hammersmith and Fulham,18,Other European language (EU): Slovak,110
E09000013,Hammersmith and Fulham,19,Other European language (EU): Czech,125
E09000013,Hammersmith and Fulham,20,Other European language (EU): Romanian,719
E09000013,Hammersmith and Fulham,21,Other European language (EU): Lithuanian,307
E09000013,Hammersmith and Fulham,22,Other European language (EU): Latvian,64
E09000013,Hammersmith and Fulham,23,Other European language (EU): Hungarian,421
E09000013,Hammersmith and Fulham,24,Other European language (EU): Bulgarian,412
E09000013,Hammersmith and Fulham,25,Other European language (EU): Greek,1081
E09000013,Hammersmith and Fulham,26,Other European language (EU): Dutch,280
E09000013,Hammersmith and Fulham,27,Other European language (EU): Swedish,360
E09000013,Hammersmith and Fulham,28,Other European language (EU): Danish,121
E09000013,Hammersmith and Fulham,29,Other European language (EU): Finnish,76
E09000013,Hammersmith and Fulham,30,Other European language (EU): Estonian,47
E09000013,Hammersmith and Fulham,31,Other European language (EU): Slovenian,38
E09000013,Hammersmith and Fulham,32,Other European language (EU): Maltese,5
E09000013,Hammersmith and Fulham,33,Other European language (EU): Any other European language (EU),122
E09000013,Hammersmith and Fulham,34,Other European language (non EU): Albanian,623
E09000013,Hammersmith and Fulham,35,Other European language (non EU): Ukrainian,142
E09000013,Hammersmith and Fulham,36,Other European language (non EU): Any other Eastern European language (non EU),9
E09000013,Hammersmith and Fulham,37,Other European language (non EU): Northern European language (non EU),109
E09000013,Hammersmith and Fulham,38,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",448
E09000013,Hammersmith and Fulham,39,Other European language (non-national): Any Romani language,2
E09000013,Hammersmith and Fulham,41,Russian,976
E09000013,Hammersmith and Fulham,42,Turkish,655
E09000013,Hammersmith and Fulham,43,Arabic,2809
E09000013,Hammersmith and Fulham,44,West or Central Asian language: Hebrew,51
E09000013,Hammersmith and Fulham,45,West or Central Asian language: Kurdish,286
E09000013,Hammersmith and Fulham,46,West or Central Asian language: Persian or Farsi,1121
E09000013,Hammersmith and Fulham,47,West or Central Asian language: Pashto,184
E09000013,Hammersmith and Fulham,48,West or Central Asian language: Any other West or Central Asian language,199
E09000013,Hammersmith and Fulham,49,South Asian language: Urdu,335
E09000013,Hammersmith and Fulham,50,South Asian language: Hindi,92
E09000013,Hammersmith and Fulham,51,South Asian language: Panjabi,81
E09000013,Hammersmith and Fulham,52,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),1
E09000013,Hammersmith and Fulham,53,South Asian language: Bengali (with Sylheti and Chatgaya),380
E09000013,Hammersmith and Fulham,54,South Asian language: Gujarati,143
E09000013,Hammersmith and Fulham,55,South Asian language: Marathi,17
E09000013,Hammersmith and Fulham,56,South Asian language: Telugu,9
E09000013,Hammersmith and Fulham,57,South Asian language: Tamil,73
E09000013,Hammersmith and Fulham,58,South Asian language: Malayalam,66
E09000013,Hammersmith and Fulham,59,South Asian language: Sinhala,34
E09000013,Hammersmith and Fulham,60,South Asian language: Nepalese,36
E09000013,Hammersmith and Fulham,61,South Asian language: Any other South Asian language,45
E09000013,Hammersmith and Fulham,62,East Asian language: Mandarin Chinese,309
E09000013,Hammersmith and Fulham,63,East Asian language: Cantonese Chinese,311
E09000013,Hammersmith and Fulham,64,East Asian language: All other Chinese,1211
E09000013,Hammersmith and Fulham,65,East Asian language: Japanese,374
E09000013,Hammersmith and Fulham,66,East Asian language: Korean,148
E09000013,Hammersmith and Fulham,67,East Asian language: Vietnamese,77
E09000013,Hammersmith and Fulham,68,East Asian language: Thai,252
E09000013,Hammersmith and Fulham,69,East Asian language: Malay,88
E09000013,Hammersmith and Fulham,70,East Asian language: Tagalog or Filipino,1428
E09000013,Hammersmith and Fulham,71,East Asian language: Any other East Asian language,174
E09000013,Hammersmith and Fulham,73,North or South American language,1
E09000013,Hammersmith and Fulham,75,Caribbean Creole: Any other Caribbean Creole,3
E09000013,Hammersmith and Fulham,76,African language: Amharic,509
E09000013,Hammersmith and Fulham,77,African language: Tigrinya,456
E09000013,Hammersmith and Fulham,78,African language: Somali,1327
E09000013,Hammersmith and Fulham,79,African language: Krio,8
E09000013,Hammersmith and Fulham,80,African language: Akan,49
E09000013,Hammersmith and Fulham,81,African language: Yoruba,39
E09000013,Hammersmith and Fulham,82,African language: Igbo,29
E09000013,Hammersmith and Fulham,83,African language: Swahili or Kiswahili,31
E09000013,Hammersmith and Fulham,84,African language: Luganda,12
E09000013,Hammersmith and Fulham,85,African language: Lingala,26
E09000013,Hammersmith and Fulham,86,African language: Shona,5
E09000013,Hammersmith and Fulham,87,African language: Afrikaans,26
E09000013,Hammersmith and Fulham,88,African language: Any other Nigerian language,6
E09000013,Hammersmith and Fulham,89,African language: Any other West African language,36
E09000013,Hammersmith and Fulham,90,African language: Any other African language,81
E09000013,Hammersmith and Fulham,91,Sign language: British Sign Language,51
E09000013,Hammersmith and Fulham,92,Sign language: Any other sign language,7
E09000013,Hammersmith and Fulham,93,Sign language: Any sign communication system,9
E09000013,Hammersmith and Fulham,94,Other language,37
E09000014,Haringey,1,English (English or Welsh in Wales),185666
E09000014,Haringey,2,Welsh or Cymraeg (in England only),44
E09000014,Haringey,3,Other UK language: Gaelic (Irish),10
E09000014,Haringey,4,Other UK language: Gaelic (Scottish),1
E09000014,Haringey,5,Other UK language: Manx Gaelic,1
E09000014,Haringey,6,Other UK language: Gaelic (Not otherwise specified),6
E09000014,Haringey,7,Other UK language: Cornish,1
E09000014,Haringey,10,Other UK language: Romany English,29
E09000014,Haringey,12,French,1927
E09000014,Haringey,13,Portuguese,4204
E09000014,Haringey,14,Spanish,8011
E09000014,Haringey,15,Other European language (EU): Italian,3886
E09000014,Haringey,16,Other European language (EU): German,638
E09000014,Haringey,17,Other European language (EU): Polish,5921
E09000014,Haringey,18,Other European language (EU): Slovak,211
E09000014,Haringey,19,Other European language (EU): Czech,184
E09000014,Haringey,20,Other European language (EU): Romanian,5369
E09000014,Haringey,21,Other European language (EU): Lithuanian,552
E09000014,Haringey,22,Other European language (EU): Latvian,111
E09000014,Haringey,23,Other European language (EU): Hungarian,1669
E09000014,Haringey,24,Other European language (EU): Bulgarian,4000
E09000014,Haringey,25,Other European language (EU): Greek,3098
E09000014,Haringey,26,Other European language (EU): Dutch,212
E09000014,Haringey,27,Other European language (EU): Swedish,238
E09000014,Haringey,28,Other European language (EU): Danish,81
E09000014,Haringey,29,Other European language (EU): Finnish,82
E09000014,Haringey,30,Other European language (EU): Estonian,20
E09000014,Haringey,31,Other European language (EU): Slovenian,22
E09000014,Haringey,32,Other European language (EU): Maltese,5
E09000014,Haringey,33,Other European language (EU): Any other European language (EU),105
E09000014,Haringey,34,Other European language (non EU): Albanian,1983
E09000014,Haringey,35,Other European language (non EU): Ukrainian,230
E09000014,Haringey,36,Other European language (non EU): Any other Eastern European language (non EU),2
E09000014,Haringey,37,Other European language (non EU): Northern European language (non EU),126
E09000014,Haringey,38,"Other European language (EU and non-EU): Bosnian, Croatian, Serbian, and Montenegrin",203
E09000014,Haringey,40,Other European language (non-national): Yiddish,797
E09000014,Haringey,41,Russian,809
E09000014,Haringey,42,Turkish,9581
E09000014,Haringey,43,Arabic,1457
E09000014,Haringey,44,West or Central Asian language: Hebrew,249
E09000014,Haringey,45,West or Central Asian language: Kurdish,1286
E09000014,Haringey,46,West or Central Asian language: Persian or Farsi,611
E09000014,Haringey,47,West or Central Asian language: Pashto,182
E09000014,Haringey,48,West or Central Asian language: Any other West or Central Asian language,215
E09000014,Haringey,49,South Asian language: Urdu,467
E09000014,Haringey,50,South Asian language: Hindi,131
E09000014,Haringey,51,South Asian language: Panjabi,239
E09000014,Haringey,52,South Asian language: Pakistani Pahari (with Mirpuri and Potwari),6
E09000014,Haringey,53,South Asian language: Bengali (with Sylheti and Chatgaya),1441
E09000014,Haringey,54,South Asian language: Gujarati,656
E09000014,Haringey,55,South Asian language: Marathi,12
E09000014,Haringey,56,South Asian language: Telugu,4
E09000014,Haringey,57,South Asian language: Tamil,186
E09000014,Haringey,58,South Asian language: Malayalam,71
E09000014,Haringey,59,South Asian language: Sinhala,49
E09000014,Haringey,60,South Asian language: Nepalese,120
E09000014,Haringey,61,South Asian language: Any other South Asian language,76
E09000014,Haringey,62,East Asian language: Mandarin Chinese,384
E09000014,Haringey,63,East Asian language: Cantonese Chinese,408
E09000014,Haringey,64,East Asian language: All other Chinese,869
E09000014,Haringey,65,East Asian language: Japanese,267
E09000014,Haringey,66,East Asian language: Korean,68
E09000014,Haringey,67,East Asian language: Vietnamese,395
E09000014,Haringey,68,East Asian language: Thai,98
E09000014,Haringey,69,East Asian language: Malay,33
E09000014,Haringey,70,East Asian language: Tagalog or Filipino,439
E09000014,Haringey,71,East Asian language: Any other East Asian language,71
E09000014,Haringey,73,North or South American language,4
E09000014,Haringey,74,Caribbean Creole: English-based Caribbean Creole,1
E09000014,Haringey,75,Caribbean Creole: Any other Caribbean Creole,32
E09000014,Haringey,76,African language: Amharic,394
E09000014,Haringey,77,African language: Tigrinya,457
E09000014,Haringey,78,African language: Somali,1712
E09000014,Haringey,79,African language: Krio,11
E09000014,Haringey,80,African language: Akan,592
E09000014,Haringey,81,African language: Yoruba,98
E09000014,Haringey,82,African language: Igbo,177
E09000014,Haringey,83,African language: Swahili or Kiswahili,112
E09000014,Haringey,84,African language: Luganda,87
E09000014,Haringey,85,African language: Lingala,290
E09000014,Haringey,86,African language: Shona,15
E09000014,Haringey,87,African language: Afrikaans,23
E09000014,Haringey,88,African language: Any other Nigerian language,55
E09000014,Haringey,89,African language: Any other West African language,105
E09000014,Haringey,90,African language: Any other African language,186
E09000014,Haringey,91,Sign language: British Sign Language,136
E09000014,Haringey,92,Sign language: Any other sign language,9
E09000014,Haringey,93,Sign language: Any sign communication system,10
E09000014,Haringey,94,Other language,95
E09000015,Harrow,1,English (English or Welsh in Wales),174443
E09000015,Harrow,2,Welsh or Cymraeg (in England only),29
E09000015,Harrow,3,Other UK language: Gaelic (Irish),3
E09000015,Harrow,6,Other UK language: Gaelic (Not otherwise specified),3
E09000015,Harrow,10,Other UK language: Romany English,68
E09000015,Harrow,12,French,507
E09000015,Harrow,13,Portuguese,1250
E09000015,Harrow,14,Spanish,786
E09000015,Harrow,15,Other European language (EU): Italian,723
E09000015,Harrow,16,Other European language (EU): German,178
E09000015,Harrow,17,Other European language (EU): Polish,2886
E09000015,Harrow,18,Other European language (EU): Slovak,120
E09000015,Harrow,19,Other European language (EU): Czech,103
E09000015,Harrow,20,Other European language (EU): Romanian,18987
E09000015,Harrow,21,Other European language (EU): Lithuanian,275
E09000015,Harrow,22,Other European language (EU): Latvian,38
E09000015,Harrow,23,Other European language (EU): Hungarian,653
E09000015,Harrow,24,Other European language (EU): Bulgarian,577
E09000015,Harrow,25,Other European language (EU): Greek,348
